date,var_1,var_2,var_3,var_4,var_5,label
2013-03-09,71.0,1013.0,284.755,9.0,270.0,
2013-03-09,66.0,1013.0,285.58,10.0,270.0,
2013-03-09,66.0,1014.0,287.02,12.0,270.0,
2013-03-09,66.0,1013.0,287.19,12.0,270.0,
2013-03-09,66.0,1013.0,287.36,12.0,270.0,
2013-03-09,62.0,1014.0,286.59,15.0,280.0,
2013-03-10,66.0,1014.0,285.84,13.0,270.0,
2013-03-10,68.0,1026.0,285.426,9.0,281.0,
2013-03-10,66.0,1015.0,283.5,14.0,270.0,
2013-03-10,71.0,1016.0,282.62,11.0,280.0,
2013-03-10,75.0,1027.0,283.191,7.0,276.0,
2013-03-10,70.0,1017.0,281.72,12.0,280.0,
2013-03-10,70.0,1018.0,281.33,11.0,270.0,
2013-03-10,86.0,1028.0,280.976,7.0,280.0,
2013-03-10,76.0,1018.0,280.66,11.0,280.0,
2013-03-10,76.0,1019.0,280.36,9.0,280.0,
2013-03-10,81.0,1019.0,279.75,5.0,270.0,
2013-03-10,81.0,1019.0,279.42,4.0,270.0,
2013-03-10,81.0,1020.0,279.166666667,4.0,273.0,
2013-03-10,89.0,1031.0,278.8635,2.0,268.0,
2013-03-10,81.0,1023.0,278.66,3.0,280.0,
2013-03-10,81.0,1023.0,279.01,2.0,290.0,
2013-03-10,84.0,1032.0,281.3655,1.0,126.0,
2013-03-10,71.0,1025.0,283.84,1.0,30.0,
2013-03-10,66.0,1025.0,285.37,1.0,40.0,
2013-03-10,64.0,1025.0,286.96,0.0,20.0,
2013-03-10,62.0,1026.0,288.55,0.0,0.0,
2013-03-10,62.0,1025.0,289.163333333,3.0,90.0,
2013-03-10,67.0,1032.0,289.4525,5.0,262.0,
2013-03-10,62.0,1025.0,290.39,9.0,270.0,
2013-03-11,54.0,1025.0,290.44,7.0,280.0,
2013-03-11,58.0,1025.0,289.47,7.0,280.0,
2013-03-11,62.0,1025.0,288.5,8.0,280.0,
2013-03-11,66.0,1025.0,286.37,8.0,270.0,
2013-03-11,71.0,1026.0,284.43,6.0,280.0,
2013-03-11,71.0,1026.0,283.92,4.0,300.0,
2013-03-11,71.0,1026.0,283.24,5.0,300.0,
2013-03-11,80.0,1030.0,281.998,4.0,290.0,
2013-03-11,90.0,1034.0,280.756,2.0,281.0,
2013-03-11,81.0,1027.0,281.38,0.0,0.0,
2013-03-11,87.0,1027.0,280.86,3.0,290.0,
2013-03-11,81.0,1026.0,280.67,0.0,0.0,
2013-03-11,81.0,1026.0,280.21,1.0,180.0,
2013-03-11,81.0,1026.0,279.78,0.0,90.0,
2013-03-11,81.0,1027.0,279.35,0.0,0.0,
2013-03-11,81.0,1027.0,279.78,1.0,180.0,
2013-03-11,78.0,1027.0,282.35,0.0,90.0,
2013-03-11,76.0,1028.0,284.92,0.0,0.0,
2013-03-11,78.0,1028.0,286.6,1.0,145.0,
2013-03-11,81.0,1028.0,288.28,2.0,290.0,
2013-03-11,47.0,1027.0,290.26,1.0,50.0,
2013-03-11,36.0,1026.0,291.19,0.0,0.0,
2013-03-11,60.0,1030.0,290.396,2.0,284.0,
2013-03-11,48.0,1025.0,292.28,4.0,290.0,
2013-03-12,42.0,1025.0,292.53,7.0,280.0,
2013-03-12,68.0,1029.0,288.619,5.0,274.0,
2013-03-12,71.0,1025.0,288.46,8.0,290.0,
2013-03-12,81.0,1025.0,285.63,8.0,290.0,
2013-03-12,81.0,1025.0,284.56,4.0,290.0,
2013-03-12,88.0,1029.0,283.0905,3.0,268.0,
2013-03-12,85.0,1025.0,282.966666667,4.0,283.0,
2013-03-12,87.0,1025.0,282.17,4.0,280.0,
2013-03-12,87.0,1025.0,281.46,3.0,280.0,
2013-03-12,87.0,1025.0,281.0,4.0,280.0,
2013-03-12,92.0,1028.0,280.218,1.0,240.0,
2013-03-12,87.0,1024.0,279.97,1.0,250.0,
2013-03-12,89.0,1024.0,279.77,1.0,166.0,
2013-03-12,95.0,1029.0,279.792,0.0,92.0,
2013-03-12,93.0,1025.0,279.37,0.0,0.0,
2013-03-12,70.0,1025.0,279.78,0.0,0.0,
2013-03-12,92.0,1022.0,282.261,0.0,96.0,
2013-03-12,87.0,1011.0,284.26,0.0,0.0,
2013-03-12,93.0,1025.0,286.86,2.0,330.0,
2013-03-12,82.0,1024.0,288.965,1.0,185.0,
2013-03-12,71.0,1023.0,291.07,1.0,40.0,
2013-03-12,39.0,1022.0,292.27,0.0,100.0,
2013-03-12,61.0,1027.0,291.515,5.0,143.0,
2013-03-12,51.0,1021.0,292.94,9.0,280.0,
2013-03-13,53.0,1020.0,291.986666667,8.0,283.0,
2013-03-13,63.0,1026.0,290.365,4.0,289.0,
2013-03-13,58.0,1020.0,290.08,8.0,290.0,
2013-03-13,93.0,1021.0,287.47,3.0,340.0,
2013-03-13,96.0,1021.0,285.925,2.0,185.0,
2013-03-13,100.0,1022.0,284.38,1.0,30.0,
2013-03-13,93.0,1022.0,283.85,0.0,0.0,
2013-03-13,93.0,1029.0,282.796,3.0,279.0,
2013-03-13,93.0,1025.0,282.508,4.0,284.0,
2013-03-13,93.0,1021.0,282.22,5.0,290.0,
2013-03-13,92.0,1025.0,281.954666667,4.0,293.0,
2013-03-13,92.0,1029.0,281.689333333,2.0,297.0,
2013-03-13,100.0,1021.0,281.44,2.0,50.0,
2013-03-13,96.0,1027.0,281.287,1.0,320.0,
2013-03-13,100.0,1021.0,281.15,2.0,340.0,
2013-03-13,100.0,1021.0,280.81,1.0,30.0,
2013-03-13,96.0,1021.0,282.085,0.0,15.0,
2013-03-13,93.0,1021.0,283.36,0.0,0.0,
2013-03-13,100.0,1022.0,285.31,0.0,0.0,
2013-03-13,96.0,1021.0,287.525,1.0,120.0,
2013-03-13,93.0,1021.0,289.74,2.0,240.0,
2013-03-13,58.0,1020.0,290.98,0.0,353.0,
2013-03-13,76.0,1026.0,291.585,0.0,338.0,
2013-03-13,75.0,1020.0,292.7,1.0,327.0,
2013-03-14,66.0,1020.0,293.12,0.0,223.0,
2013-03-14,71.0,1026.0,291.4205,0.0,262.0,
2013-03-14,69.0,1020.0,291.95,0.0,221.0,
2013-03-14,79.0,1021.0,289.7,0.0,221.0,
2013-03-14,89.0,1021.0,287.685,1.0,140.0,
2013-03-14,100.0,1021.0,285.67,2.0,60.0,
2013-03-14,93.0,1021.0,284.32,1.0,70.0,
2013-03-14,96.0,1021.0,283.84,3.0,210.0,
2013-03-14,100.0,1021.0,283.36,4.0,350.0,
2013-03-14,100.0,1021.0,283.05,1.0,80.0,
2013-03-14,100.0,1021.0,282.61,2.0,50.0,
2013-03-14,100.0,1021.0,282.17,3.0,20.0,
2013-03-14,100.0,1021.0,281.7,0.0,0.0,
2013-03-14,76.0,1028.0,282.4165,2.0,273.0,
2013-03-14,60.0,1024.0,281.62,3.0,310.0,
2013-03-14,56.0,1025.0,281.42,6.0,330.0,
2013-03-14,91.0,1026.0,284.1025,1.0,156.0,
2013-03-14,87.0,1021.0,285.06,1.0,60.0,
2013-03-14,87.0,1021.0,287.42,2.0,30.0,
2013-03-14,79.0,1021.0,289.99,2.0,145.0,
2013-03-14,72.0,1021.0,292.56,2.0,260.0,
2013-03-14,65.0,1020.0,293.57,1.0,252.0,
2013-03-14,67.0,1026.0,292.0415,0.0,231.0,
2013-03-14,53.0,1019.0,295.59,0.0,238.0,
2013-03-15,44.0,1018.0,296.37,0.0,249.0,
2013-03-15,59.0,1018.0,295.16,1.0,296.0,
2013-03-15,75.0,1018.0,293.95,1.0,343.0,
2013-03-15,75.0,1018.0,291.31,0.0,359.0,
2013-03-15,78.0,1018.0,289.505,0.0,179.0,
2013-03-15,82.0,1019.0,287.7,0.0,0.0,
2013-03-15,100.0,1021.0,286.68,0.0,0.0,
2013-03-15,100.0,1021.0,285.925,1.0,170.0,
2013-03-15,100.0,1021.0,285.17,2.0,340.0,
2013-03-15,100.0,1021.0,284.77,1.0,70.0,
2013-03-15,99.0,1024.0,283.465666667,1.0,122.0,
2013-03-15,98.0,1028.0,282.161333333,1.0,175.0,
2013-03-15,100.0,1020.0,283.2,2.0,80.0,
2013-03-15,98.0,1026.0,281.8185,2.0,289.0,
2013-03-15,100.0,1020.0,282.78,2.0,350.0,
2013-03-15,100.0,1020.0,282.65,0.0,0.0,
2013-03-15,89.0,1027.0,283.7705,2.0,263.0,
2013-03-15,81.0,1022.0,286.1,4.0,300.0,
2013-03-15,76.0,1021.0,287.3,3.0,306.0,
2013-03-15,76.0,1027.0,287.777,2.0,260.0,
2013-03-15,67.0,1021.0,289.7,3.0,320.0,
2013-03-15,62.0,1021.0,290.59,4.0,300.0,
2013-03-15,65.0,1021.0,291.19,4.0,295.0,
2013-03-15,68.0,1021.0,291.79,4.0,290.0,
2013-03-16,81.0,1022.0,290.91,7.0,330.0,
2013-03-16,84.0,1021.0,289.7,4.0,335.0,
2013-03-16,87.0,1021.0,288.49,1.0,340.0,
2013-03-16,87.0,1021.0,287.41,4.0,330.0,
2013-03-16,83.0,1026.0,285.535,4.0,303.0,
2013-03-16,87.0,1021.0,285.38,6.0,350.0,
2013-03-16,87.0,1022.0,284.68,5.0,350.0,
2013-03-16,84.0,1021.0,283.91,4.0,320.0,
2013-03-16,81.0,1021.0,283.14,4.0,290.0,
2013-03-16,100.0,1022.0,282.78,0.0,0.0,
2013-03-16,71.0,1026.0,281.4935,1.0,179.0,
2013-03-16,44.0,1021.0,281.79,2.0,140.0,
2013-03-16,93.0,1021.0,281.63,1.0,70.0,
2013-03-16,66.0,1021.0,281.705,2.0,135.0,
2013-03-16,39.0,1021.0,281.78,3.0,200.0,
2013-03-16,37.0,1021.0,282.04,3.0,210.0,
2013-03-16,49.0,1025.0,282.7245,2.0,212.0,
2013-03-16,49.0,1020.0,285.21,3.0,220.0,
2013-03-16,31.0,1019.0,287.13,5.0,240.0,
2013-03-16,27.0,1018.0,289.07,6.0,240.0,
2013-03-16,24.0,1017.0,291.01,7.0,240.0,
2013-03-16,24.0,1016.0,291.97,8.0,240.0,
2013-03-16,52.0,1022.0,290.1805,3.0,250.0,
2013-03-16,24.0,1015.0,292.3,5.0,240.0,
2013-03-17,26.0,1015.0,291.72,4.0,240.0,
2013-03-17,30.0,1015.0,290.47,4.0,225.0,
2013-03-17,34.0,1015.0,289.22,4.0,210.0,
2013-03-17,36.0,1015.0,287.35,5.0,210.0,
2013-03-17,36.0,1015.0,286.43,4.0,220.0,
2013-03-17,36.0,1015.0,285.51,3.0,230.0,
2013-03-17,92.0,1018.0,284.5,0.0,260.0,
2013-03-17,88.0,1025.0,284.1545,3.0,269.0,
2013-03-17,100.0,1019.0,283.35,2.0,230.0,
2013-03-17,41.0,1014.0,283.0,3.0,190.0,
2013-03-17,87.0,1025.0,283.2875,2.0,310.0,
2013-03-17,93.0,1019.0,282.4,1.0,290.0,
2013-03-17,50.0,1015.0,282.28,3.0,200.0,
2013-03-17,94.0,1028.0,282.148666667,2.0,209.0,
2013-03-17,97.0,1023.0,281.949333333,2.0,119.0,
2013-03-17,100.0,1019.0,281.75,2.0,30.0,
2013-03-17,96.0,1019.0,283.12,2.0,105.0,
2013-03-17,93.0,1020.0,284.49,2.0,180.0,
2013-03-17,81.0,1020.0,286.13,0.0,0.0,
2013-03-17,83.0,1033.0,286.109666667,1.0,284.0,
2013-03-17,82.0,1033.0,286.666333333,1.0,275.0,
2013-03-17,25.0,1012.0,291.47,6.0,220.0,
2013-03-17,52.0,1022.0,289.6515,3.0,258.0,
2013-03-17,25.0,1012.0,292.08,5.0,250.0,
2013-03-18,30.0,1012.0,292.01,3.0,250.0,
2013-03-18,39.0,1012.0,290.72,1.0,125.0,
2013-03-18,48.0,1013.0,289.43,0.0,0.0,
2013-03-18,62.0,1014.0,288.16,0.0,0.0,
2013-03-18,71.0,1014.0,287.105,0.0,0.0,
2013-03-18,81.0,1014.0,286.05,0.0,0.0,
2013-03-18,72.0,1013.0,285.636666667,1.0,66.0,
2013-03-18,73.0,1022.0,283.825,3.0,208.0,
2013-03-18,54.0,1013.0,284.81,5.0,200.0,
2013-03-18,62.0,1013.0,284.31,4.0,200.0,
2013-03-18,64.0,1013.0,283.685,3.0,205.0,
2013-03-18,66.0,1014.0,283.06,3.0,210.0,
2013-03-18,75.0,1016.0,282.476666667,4.0,260.0,
2013-03-18,96.0,1026.0,280.839,3.0,290.0,
2013-03-18,93.0,1021.0,281.31,6.0,360.0,
2013-03-18,93.0,1021.0,281.41,6.0,10.0,
2013-03-18,93.0,1028.0,282.430666667,3.0,279.0,
2013-03-18,87.0,1025.0,284.465333333,4.0,314.0,
2013-03-18,81.0,1022.0,286.5,6.0,350.0,
2013-03-18,69.0,1021.0,288.285,3.0,205.0,
2013-03-18,58.0,1020.0,290.07,1.0,60.0,
2013-03-18,32.0,1012.0,290.79,4.0,200.0,
2013-03-18,57.0,1021.0,289.47,3.0,215.0,
2013-03-18,34.0,1011.0,291.57,6.0,190.0,
2013-03-19,39.0,1012.0,290.87,5.0,180.0,
2013-03-19,64.0,1020.0,286.5915,2.0,191.0,
2013-03-19,51.0,1011.0,286.78,2.0,150.0,
2013-03-19,62.0,1012.0,285.38,1.0,140.0,
2013-03-19,71.0,1021.0,284.1875,2.0,195.0,
2013-03-19,59.0,1011.0,283.62,3.0,150.0,
2013-03-19,81.0,1020.0,282.95,0.0,0.0,
2013-03-19,96.0,1026.0,282.016,0.0,119.0,
2013-03-19,93.0,1020.0,281.89,0.0,0.0,
2013-03-19,93.0,1020.0,281.53,0.0,0.0,
2013-03-19,93.0,1019.0,281.115,0.0,0.0,
2013-03-19,93.0,1019.0,280.7,0.0,0.0,
2013-03-19,100.0,1019.0,280.5,0.0,0.0,
2013-03-19,100.0,1025.0,280.2285,0.0,79.0,
2013-03-19,100.0,1019.0,280.21,0.0,0.0,
2013-03-19,100.0,1020.0,280.45,0.0,0.0,
2013-03-19,91.0,1014.0,282.61,3.0,95.0,
2013-03-19,82.0,1009.0,284.77,7.0,190.0,
2013-03-19,82.0,1009.0,286.25,4.0,190.0,
2013-03-19,84.0,1008.0,287.69,4.0,260.0,
2013-03-19,87.0,1008.0,289.13,4.0,330.0,
2013-03-19,50.0,1018.0,290.19,0.0,256.0,
2013-03-19,66.0,1013.0,290.09,0.0,128.0,
2013-03-19,82.0,1008.0,289.99,0.0,0.0,
2013-03-20,82.0,1008.0,289.92,1.0,240.0,
2013-03-20,82.0,1021.0,287.0015,2.0,270.0,
2013-03-20,87.0,1011.0,287.66,2.0,320.0,
2013-03-20,81.0,1012.0,286.18,5.0,340.0,
2013-03-20,76.0,1020.0,284.22,4.0,250.0,
2013-03-20,81.0,1014.0,284.01,5.0,330.0,
2013-03-20,81.0,1015.0,283.91,5.0,350.0,
2013-03-20,76.0,1020.0,283.08,2.0,280.0,
2013-03-20,76.0,1020.0,282.64,0.0,0.0,
2013-03-20,87.0,1020.0,282.65,0.0,0.0,
2013-03-20,79.0,1019.0,282.83,0.0,0.0,
2013-03-20,71.0,1019.0,283.01,0.0,0.0,
2013-03-20,87.0,1019.0,282.82,0.0,0.0,
2013-03-20,93.0,1019.0,282.4,2.0,80.0,
2013-03-20,86.0,1019.0,281.85,0.0,0.0,
2013-03-20,61.0,1020.0,282.02,1.0,30.0,
2013-03-20,61.0,1020.0,283.64,4.0,360.0,
2013-03-20,61.0,1021.0,286.19,3.0,10.0,
2013-03-20,61.0,1021.0,288.12,4.0,330.0,
2013-03-20,28.0,1021.0,290.03,4.0,340.0,
2013-03-20,30.0,1020.0,290.86,5.0,340.0,
2013-03-20,24.0,1020.0,290.92,3.0,320.0,
2013-03-20,18.0,1020.0,290.2,4.0,330.0,
2013-03-20,20.0,1020.0,289.47,4.0,330.0,
2013-03-21,22.0,1020.0,288.43,3.0,20.0,
2013-03-21,27.0,1020.0,287.12,2.0,30.0,
2013-03-21,29.0,1020.0,285.48,2.0,30.0,
2013-03-21,26.0,1021.0,283.23,2.0,20.0,
2013-03-21,44.0,1021.0,282.19,0.0,0.0,
2013-03-21,52.0,1021.0,282.14,0.0,0.0,
2013-03-21,93.0,1020.0,282.47,2.0,160.0,
2013-03-21,87.0,1019.0,282.7,4.0,160.0,
2013-03-21,93.0,1019.0,283.01,0.0,0.0,
2013-03-21,93.0,1020.0,283.32,1.0,120.0,
2013-03-21,93.0,1020.0,283.26,1.0,10.0,
2013-03-21,93.0,1020.0,283.17,2.0,80.0,
2013-03-21,93.0,1020.0,283.37,0.0,0.0,
2013-03-21,93.0,1019.0,283.49,1.0,170.0,
2013-03-21,93.0,1019.0,283.52,0.0,0.0,
2013-03-21,33.0,1022.0,283.82,0.0,0.0,
2013-03-21,22.0,1021.0,284.67,0.0,0.0,
2013-03-21,19.0,1021.0,286.18,3.0,310.0,
2013-03-21,21.0,1020.0,287.6,7.0,310.0,
2013-03-21,23.0,1019.0,288.0,4.0,320.0,
2013-03-21,63.0,1020.0,287.59,5.0,190.0,
2013-03-21,82.0,1020.0,287.54,4.0,250.0,
2013-03-21,21.0,1016.0,287.3,6.0,280.0,
2013-03-21,100.0,1020.0,287.1,4.0,250.0,
2013-03-22,82.0,1020.0,286.89,5.0,240.0,
2013-03-22,82.0,1019.0,286.65,4.0,290.0,
2013-03-22,100.0,1020.0,286.07,2.0,240.0,
2013-03-22,87.0,1020.0,285.47,4.0,270.0,
2013-03-22,100.0,1021.0,285.03,4.0,270.0,
2013-03-22,100.0,1021.0,284.73,5.0,270.0,
2013-03-22,87.0,1021.0,284.41,4.0,280.0,
2013-03-22,93.0,1021.0,283.97,3.0,280.0,
2013-03-22,76.0,1021.0,283.32,5.0,270.0,
2013-03-22,81.0,1021.0,282.4,5.0,270.0,
2013-03-22,81.0,1021.0,281.69,5.0,350.0,
2013-03-22,81.0,1021.0,281.21,6.0,340.0,
2013-03-22,87.0,1021.0,280.77,6.0,360.0,
2013-03-22,87.0,1020.0,280.0,4.0,10.0,
2013-03-22,93.0,1021.0,279.19,2.0,20.0,
2013-03-22,93.0,1021.0,279.12,0.0,0.0,
2013-03-22,87.0,1020.0,280.88,0.0,0.0,
2013-03-22,76.0,1021.0,282.9,0.0,0.0,
2013-03-22,81.0,1021.0,285.16,5.0,340.0,
2013-03-22,76.0,1021.0,286.47,7.0,340.0,
2013-03-22,76.0,1021.0,287.64,8.0,330.0,
2013-03-22,71.0,1020.0,288.69,7.0,340.0,
2013-03-22,66.0,1020.0,289.22,7.0,330.0,
2013-03-22,66.0,1019.0,289.44,6.0,350.0,
2013-03-23,71.0,1019.0,289.47,6.0,350.0,
2013-03-23,76.0,1019.0,288.71,7.0,350.0,
2013-03-23,81.0,1018.0,287.14,7.0,340.0,
2013-03-23,81.0,1018.0,285.36,6.0,350.0,
2013-03-23,81.0,1019.0,284.16,4.0,20.0,
2013-03-23,87.0,1019.0,283.36,5.0,360.0,
2013-03-23,87.0,1019.0,282.68,1.0,30.0,
2013-03-23,87.0,1019.0,282.01,0.0,0.0,
2013-03-23,93.0,1018.0,281.35,1.0,50.0,
2013-03-23,93.0,1018.0,280.93,2.0,60.0,
2013-03-23,93.0,1019.0,280.59,1.0,10.0,
2013-03-23,51.0,1016.0,280.15,0.0,0.0,
2013-03-23,51.0,1016.0,279.98,1.0,100.0,
2013-03-23,47.0,1016.0,279.84,2.0,100.0,
2013-03-23,41.0,1016.0,279.39,2.0,130.0,
2013-03-23,38.0,1017.0,279.81,2.0,130.0,
2013-03-23,38.0,1017.0,281.84,4.0,140.0,
2013-03-23,38.0,1017.0,284.54,3.0,130.0,
2013-03-23,71.0,1020.0,287.01,8.0,340.0,
2013-03-23,62.0,1021.0,288.93,7.0,350.0,
2013-03-23,33.0,1019.0,290.25,7.0,290.0,
2013-03-23,62.0,1020.0,290.89,8.0,340.0,
2013-03-23,62.0,1020.0,291.28,8.0,340.0,
2013-03-23,62.0,1019.0,291.67,7.0,350.0,
2013-03-24,49.0,1017.0,291.06,2.0,176.0,
2013-03-24,66.0,1019.0,289.99,5.0,10.0,
2013-03-24,59.0,1017.0,288.44,0.0,259.0,
2013-03-24,71.0,1019.0,286.51,4.0,350.0,
2013-03-24,81.0,1019.0,284.98,6.0,360.0,
2013-03-24,81.0,1015.0,283.87,1.0,130.0,
2013-03-24,70.0,1015.0,282.87,2.0,150.0,
2013-03-24,75.0,1014.0,282.18,1.0,130.0,
2013-03-24,87.0,1014.0,281.5,0.0,0.0,
2013-03-24,87.0,1013.0,281.09,0.0,0.0,
2013-03-24,93.0,1013.0,280.57,0.0,0.0,
2013-03-24,93.0,1013.0,280.44,1.0,60.0,
2013-03-24,87.0,1013.0,280.34,1.0,170.0,
2013-03-24,87.0,1014.0,279.72,2.0,110.0,
2013-03-24,87.0,1014.0,279.73,1.0,130.0,
2013-03-24,93.0,1014.0,280.22,0.0,0.0,
2013-03-24,87.0,1014.0,282.92,2.0,130.0,
2013-03-24,87.0,1014.0,286.17,1.0,90.0,
2013-03-24,81.0,1013.0,287.15,1.0,60.0,
2013-03-24,76.0,1012.0,288.44,1.0,100.0,
2013-03-24,71.0,1020.0,290.58,6.0,340.0,
2013-03-24,71.0,1020.0,291.64,5.0,330.0,
2013-03-24,48.0,1019.0,291.6,1.0,285.0,
2013-03-24,44.0,1019.0,291.59,8.0,280.0,
2013-03-25,43.0,1020.0,291.83,2.0,224.0,
2013-03-25,39.0,1019.0,291.58,1.0,219.0,
2013-03-25,46.0,1020.0,289.6,0.0,231.0,
2013-03-25,52.0,1020.0,287.85,0.0,231.0,
2013-03-25,81.0,1007.0,284.56,6.0,140.0,
2013-03-25,87.0,1006.0,283.91,5.0,150.0,
2013-03-25,87.0,1005.0,283.28,4.0,150.0,
2013-03-25,81.0,1006.0,282.39,4.0,150.0,
2013-03-25,87.0,1004.0,281.92,3.0,140.0,
2013-03-25,81.0,1004.0,281.44,3.0,160.0,
2013-03-25,87.0,1001.0,281.08,6.0,140.0,
2013-03-25,81.0,1001.0,280.79,2.0,140.0,
2013-03-25,81.0,1002.0,280.55,2.0,150.0,
2013-03-25,76.0,1003.0,280.25,2.0,240.0,
2013-03-25,81.0,1004.0,280.02,2.0,230.0,
2013-03-25,93.0,1020.0,280.55,0.0,0.0,
2013-03-25,67.0,1002.0,282.92,3.0,200.0,
2013-03-25,87.0,1020.0,285.26,3.0,350.0,
2013-03-25,62.0,1001.0,287.15,5.0,200.0,
2013-03-25,62.0,999.0,288.59,5.0,190.0,
2013-03-25,76.0,998.0,289.59,8.0,210.0,
2013-03-25,76.0,1019.0,289.73,4.0,330.0,
2013-03-25,76.0,1019.0,290.99,6.0,330.0,
2013-03-25,66.0,1016.0,291.09,0.0,127.0,
2013-03-26,68.0,1015.0,290.91,0.0,158.0,
2013-03-26,81.0,1017.0,289.58,6.0,330.0,
2013-03-26,87.0,1017.0,287.52,4.0,340.0,
2013-03-26,87.0,1017.0,285.59,3.0,340.0,
2013-03-26,87.0,1017.0,284.49,1.0,350.0,
2013-03-26,87.0,1018.0,283.69,1.0,10.0,
2013-03-26,93.0,1018.0,282.96,0.0,0.0,
2013-03-26,93.0,1018.0,282.48,1.0,80.0,
2013-03-26,100.0,1018.0,282.04,0.0,0.0,
2013-03-26,93.0,1018.0,281.55,0.0,0.0,
2013-03-26,87.0,1018.0,281.25,0.0,0.0,
2013-03-26,87.0,1017.0,281.12,0.0,0.0,
2013-03-26,93.0,1017.0,281.06,3.0,340.0,
2013-03-26,81.0,1016.0,280.82,4.0,270.0,
2013-03-26,93.0,1017.0,280.77,3.0,340.0,
2013-03-26,87.0,1017.0,281.02,2.0,340.0,
2013-03-26,87.0,1018.0,281.62,2.0,350.0,
2013-03-26,81.0,1017.0,283.17,2.0,270.0,
2013-03-26,87.0,1018.0,284.44,4.0,350.0,
2013-03-26,81.0,1018.0,285.22,4.0,330.0,
2013-03-26,81.0,1018.0,286.16,3.0,350.0,
2013-03-26,81.0,1018.0,286.71,4.0,340.0,
2013-03-26,76.0,1017.0,287.0,5.0,340.0,
2013-03-26,76.0,1017.0,286.81,6.0,330.0,
2013-03-27,71.0,1017.0,286.36,5.0,340.0,
2013-03-27,71.0,1016.0,285.28,4.0,330.0,
2013-03-27,76.0,1017.0,284.27,4.0,330.0,
2013-03-27,81.0,1017.0,283.07,5.0,340.0,
2013-03-27,71.0,1015.0,282.94,2.0,280.0,
2013-03-27,76.0,1016.0,282.72,6.0,250.0,
2013-03-27,87.0,1017.0,282.54,4.0,330.0,
2013-03-27,87.0,1018.0,282.49,3.0,340.0,
2013-03-27,76.0,1017.0,282.13,5.0,280.0,
2013-03-27,87.0,1017.0,281.98,4.0,330.0,
2013-03-27,87.0,1017.0,281.93,3.0,340.0,
2013-03-27,87.0,1016.0,281.97,4.0,250.0,
2013-03-27,76.0,1016.0,281.75,3.0,260.0,
2013-03-27,76.0,1016.0,281.59,3.0,260.0,
2013-03-27,87.0,1022.0,281.9545,2.0,203.0,
2013-03-27,93.0,1017.0,281.31,0.0,0.0,
2013-03-27,71.0,1016.0,282.76,2.0,300.0,
2013-03-27,87.0,1017.0,284.52,3.0,330.0,
2013-03-27,71.0,1017.0,286.01,1.0,190.0,
2013-03-27,76.0,1017.0,287.18,4.0,310.0,
2013-03-27,76.0,1017.0,288.2,4.0,330.0,
2013-03-27,76.0,1017.0,288.79,5.0,340.0,
2013-03-27,81.0,1016.0,288.84,5.0,330.0,
2013-03-27,71.0,1016.0,289.74,6.0,330.0,
2013-03-28,71.0,1016.0,289.51,6.0,350.0,
2013-03-28,76.0,1016.0,288.56,5.0,330.0,
2013-03-28,81.0,1016.0,287.07,4.0,340.0,
2013-03-28,87.0,1016.0,285.65,2.0,330.0,
2013-03-28,93.0,1016.0,285.0,2.0,330.0,
2013-03-28,87.0,1016.0,284.16,0.0,0.0,
2013-03-28,87.0,1016.0,283.69,0.0,0.0,
2013-03-28,81.0,1016.0,283.02,0.0,0.0,
2013-03-28,87.0,1016.0,282.81,0.0,0.0,
2013-03-28,81.0,1016.0,282.52,0.0,0.0,
2013-03-28,81.0,1016.0,282.4,0.0,0.0,
2013-03-28,76.0,1015.0,282.31,0.0,0.0,
2013-03-28,93.0,1015.0,282.46,1.0,70.0,
2013-03-28,93.0,1015.0,282.63,1.0,60.0,
2013-03-28,81.0,1015.0,282.87,1.0,170.0,
2013-03-28,87.0,1015.0,283.42,2.0,200.0,
2013-03-28,76.0,1015.0,285.03,1.0,90.0,
2013-03-28,82.0,1016.0,286.33,2.0,130.0,
2013-03-28,81.0,1016.0,287.77,1.0,220.0,
2013-03-28,81.0,1017.0,288.45,3.0,180.0,
2013-03-28,71.0,1016.0,288.61,1.0,50.0,
2013-03-28,82.0,1017.0,289.96,2.0,170.0,
2013-03-28,82.0,1017.0,291.4,3.0,211.0,
2013-03-28,72.0,1016.0,290.96,5.0,260.0,
2013-03-29,72.0,1016.0,289.85,5.0,200.0,
2013-03-29,93.0,1016.0,288.49,2.0,160.0,
2013-03-29,100.0,1016.0,287.55,2.0,180.0,
2013-03-29,87.0,1016.0,285.82,3.0,250.0,
2013-03-29,93.0,1017.0,285.52,2.0,300.0,
2013-03-29,87.0,1017.0,285.4,2.0,310.0,
2013-03-29,100.0,1017.0,285.35,2.0,190.0,
2013-03-29,100.0,1017.0,285.17,3.0,200.0,
2013-03-29,100.0,1017.0,285.11,3.0,200.0,
2013-03-29,87.0,1017.0,285.2,3.0,200.0,
2013-03-29,100.0,1017.0,285.27,2.0,290.0,
2013-03-29,100.0,1017.0,285.22,2.0,250.0,
2013-03-29,100.0,1017.0,285.1,3.0,150.0,
2013-03-29,87.0,1017.0,285.09,0.0,0.0,
2013-03-29,100.0,1017.0,285.16,3.0,160.0,
2013-03-29,93.0,1017.0,285.31,0.0,0.0,
2013-03-29,42.0,1029.0,285.69,1.0,40.0,
2013-03-29,29.0,1028.0,286.15,2.0,350.0,
